time,x,y,z,step,clear,rain,snow,supported,bodyClear,continuous
11.3921,0.0000,0.8003,-45.4506,0.02885,1.00000,0.00000,0.00000,True,True,True
11.4065,0.0000,0.8003,-45.4823,0.03174,1.00000,0.00000,0.00000,True,True,True
11.4191,0.0000,0.8003,-45.5111,0.02879,1.00000,0.00000,0.00000,True,True,True
11.4316,0.0000,0.8004,-45.5395,0.02840,1.00000,0.00000,0.00000,True,True,True
11.4468,0.0000,0.8004,-45.5735,0.03406,1.00000,0.00000,0.00000,True,True,True
11.4600,0.0000,0.8005,-45.6033,0.02973,1.00000,0.00000,0.00000,True,True,True
11.4726,0.0000,0.8005,-45.6314,0.02815,1.00000,0.00000,0.00000,True,True,True
11.4853,0.0000,0.8006,-45.6601,0.02866,1.00000,0.00000,0.00000,True,True,True
11.4993,0.0000,0.8006,-45.6918,0.03174,1.00000,0.00000,0.00000,True,True,True
11.5127,0.0000,0.8007,-45.7220,0.03014,1.00000,0.00000,0.00000,True,True,True
11.5235,0.0000,0.8007,-45.7463,0.02436,1.00000,0.00000,0.00000,True,True,True
11.5376,0.0000,0.8008,-45.7780,0.03169,1.00000,0.00000,0.00000,True,True,True
11.5516,0.0000,0.8008,-45.8093,0.03129,1.00000,0.00000,0.00000,True,True,True
11.5632,0.0000,0.8009,-45.8354,0.02614,1.00000,0.00000,0.00000,True,True,True
11.5755,0.0000,0.8009,-45.8633,0.02789,1.00000,0.00000,0.00000,True,True,True
11.5881,0.0000,0.8010,-45.8917,0.02834,1.00000,0.00000,0.00000,True,True,True
11.6014,0.0000,0.8010,-45.9214,0.02973,1.00000,0.00000,0.00000,True,True,True
11.6161,0.0000,0.8011,-45.9541,0.03271,1.00000,0.00000,0.00000,True,True,True
11.6294,0.0000,0.8011,-45.9843,0.03019,1.00000,0.00000,0.00000,True,True,True
11.6408,0.0000,0.8012,-46.0101,0.02580,1.00000,0.00000,0.00000,True,True,True
11.6542,0.0000,0.8013,-46.0404,0.03030,1.00000,0.00000,0.00000,True,True,True
11.6662,0.0000,0.8013,-46.0673,0.02694,1.00000,0.00000,0.00000,True,True,True
11.6810,0.0000,0.8014,-46.1005,0.03319,1.00000,0.00000,0.00000,True,True,True
11.6935,0.0000,0.8015,-46.1284,0.02787,1.00000,0.00000,0.00000,True,True,True
11.7062,0.0000,0.8016,-46.1571,0.02872,1.00000,0.00000,0.00000,True,True,True
11.7189,0.0000,0.8017,-46.1853,0.02816,1.00000,0.00000,0.00000,True,True,True
11.7327,0.0000,0.8018,-46.2169,0.03162,1.00000,0.00000,0.00000,True,True,True
11.7460,0.0000,0.8019,-46.2467,0.02977,1.00000,0.00000,0.00000,True,True,True
11.7571,0.0000,0.8019,-46.2717,0.02509,1.00000,0.00000,0.00000,True,True,True
11.7709,0.0000,0.8020,-46.3029,0.03117,1.00000,0.00000,0.00000,True,True,True
11.7847,0.0000,0.8021,-46.3339,0.03101,1.00000,0.00000,0.00000,True,True,True
11.7967,0.0000,0.8022,-46.3609,0.02695,1.00000,0.00000,0.00000,True,True,True
11.8094,0.0000,0.8023,-46.3895,0.02864,1.00000,0.00000,0.00000,True,True,True
11.8218,0.0000,0.8023,-46.4175,0.02795,1.00000,0.00000,0.00000,True,True,True
11.8345,0.0000,0.8024,-46.4461,0.02861,1.00000,0.00000,0.00000,True,True,True
11.8487,0.0000,0.8025,-46.4779,0.03182,1.00000,0.00000,0.00000,True,True,True
11.8627,0.0000,0.8026,-46.5094,0.03149,1.00000,0.00000,0.00000,True,True,True
11.8732,0.0000,0.8027,-46.5330,0.02366,1.00000,0.00000,0.00000,True,True,True
11.8876,0.0000,0.8028,-46.5656,0.03251,1.00000,0.00000,0.00000,True,True,True
11.9000,0.0000,0.8030,-46.5934,0.02786,1.00000,0.00000,0.00000,True,True,True
11.9130,0.0000,0.8031,-46.6227,0.02933,1.00000,0.00000,0.00000,True,True,True
11.9257,0.0000,0.8032,-46.6511,0.02840,1.00000,0.00000,0.00000,True,True,True
11.9385,0.0000,0.8033,-46.6797,0.02860,1.00000,0.00000,0.00000,True,True,True
11.9510,0.0000,0.8034,-46.7083,0.02855,1.00000,0.00000,0.00000,True,True,True
11.9654,0.0000,0.8035,-46.7406,0.03232,1.00000,0.00000,0.00000,True,True,True
11.9797,0.0000,0.8037,-46.7724,0.03176,1.00000,0.00000,0.00000,True,True,True
11.9901,0.0000,0.8038,-46.7961,0.02374,1.00000,0.00000,0.00000,True,True,True
12.0043,0.0000,0.8039,-46.8280,0.03190,1.00000,0.00000,0.00000,True,True,True
12.0171,0.0000,0.8040,-46.8570,0.02897,1.00000,0.00000,0.00000,True,True,True
12.0293,0.0000,0.8041,-46.8842,0.02721,1.00000,0.00000,0.00000,True,True,True
12.0417,0.0000,0.8042,-46.9121,0.02789,1.00000,0.00000,0.00000,True,True,True
12.0549,0.0000,0.8043,-46.9417,0.02966,1.00000,0.00000,0.00000,True,True,True
12.0676,0.0000,0.8044,-46.9702,0.02852,1.00000,0.00000,0.00000,True,True,True
12.0822,0.0000,0.8046,-47.0033,0.03309,1.00000,0.00000,0.00000,True,True,True
12.0960,0.0000,0.8047,-47.0345,0.03114,1.00000,0.00000,0.00000,True,True,True
12.1069,0.0000,0.8049,-47.0586,0.02411,1.00000,0.00000,0.00000,True,True,True
12.1210,0.0000,0.8050,-47.0907,0.03212,1.00000,0.00000,0.00000,True,True,True
12.1323,0.0000,0.8051,-47.1161,0.02535,1.00000,0.00000,0.00000,True,True,True
12.1478,0.0000,0.8053,-47.1509,0.03479,1.00000,0.00000,0.00000,True,True,True
12.1628,0.0000,0.8055,-47.1846,0.03370,1.00000,0.00000,0.00000,True,True,True
12.1740,0.0000,0.8056,-47.2100,0.02542,1.00000,0.00000,0.00000,True,True,True
12.1892,0.0000,0.8058,-47.2441,0.03411,1.00000,0.00000,0.00000,True,True,True
12.2027,0.0000,0.8059,-47.2731,0.02901,1.00000,0.00000,0.00000,True,True,True
12.2168,0.0000,0.8061,-47.3061,0.03305,1.00000,0.00000,0.00000,True,True,True
12.2324,0.0000,0.8063,-47.3412,0.03500,1.00000,0.00000,0.00000,True,True,True
12.2466,0.0000,0.8064,-47.3721,0.03090,1.00000,0.00000,0.00000,True,True,True
12.2597,0.0000,0.8066,-47.4023,0.03026,1.00000,0.00000,0.00000,True,True,True
12.2735,0.0000,0.8068,-47.4335,0.03122,1.00000,0.00000,0.00000,True,True,True
12.2877,0.0000,0.8069,-47.4655,0.03199,1.00000,0.00000,0.00000,True,True,True
12.3009,0.0000,0.8071,-47.4949,0.02940,1.00000,0.00000,0.00000,True,True,True
12.3157,0.0000,0.8073,-47.5284,0.03352,1.00000,0.00000,0.00000,True,True,True
12.3295,0.0000,0.8075,-47.5593,0.03087,1.00000,0.00000,0.00000,True,True,True
12.3438,0.0000,0.8076,-47.5901,0.03083,1.00000,0.00000,0.00000,True,True,True
12.3586,0.0000,0.8078,-47.6242,0.03409,1.00000,0.00000,0.00000,True,True,True
12.3730,0.0000,0.8080,-47.6559,0.03167,1.00000,0.00000,0.00000,True,True,True
12.3877,0.0000,0.8083,-47.6905,0.03458,1.00000,0.00000,0.00000,True,True,True
12.4015,0.0000,0.8084,-47.7216,0.03106,1.00000,0.00000,0.00000,True,True,True
12.4147,0.0000,0.8086,-47.7508,0.02921,1.00000,0.00000,0.00000,True,True,True
12.4297,0.0000,0.8088,-47.7846,0.03384,1.00000,0.00000,0.00000,True,True,True
12.4414,0.0000,0.8090,-47.8114,0.02678,1.00000,0.00000,0.00000,True,True,True
12.4567,0.0000,0.8092,-47.8452,0.03376,1.00000,0.00000,0.00000,True,True,True
12.4716,0.0000,0.8094,-47.8781,0.03292,1.00000,0.00000,0.00000,True,True,True
12.4831,0.0000,0.8096,-47.9052,0.02718,1.00000,0.00000,0.00000,True,True,True
12.4967,0.0000,0.8098,-47.9359,0.03063,1.00000,0.00000,0.00000,True,True,True
12.5129,0.0000,0.8100,-47.9721,0.03620,1.00000,0.00000,0.00000,True,True,True
12.5271,0.0000,0.8102,-48.0030,0.03094,1.00000,0.00000,0.00000,True,True,True
12.5393,0.0000,0.8104,-48.0316,0.02859,1.00000,0.00000,0.00000,True,True,True
12.5545,0.0000,0.8106,-48.0657,0.03408,1.00000,0.00000,0.00000,True,True,True
12.5662,0.0000,0.8108,-48.0921,0.02644,1.00000,0.00000,0.00000,True,True,True
12.5823,0.0000,0.8111,-48.1276,0.03547,1.00000,0.00000,0.00000,True,True,True
12.5960,0.0000,0.8113,-48.1594,0.03184,1.00000,0.00000,0.00000,True,True,True
12.6094,0.0000,0.8115,-48.1894,0.02997,1.00000,0.00000,0.00000,True,True,True
12.6246,0.0000,0.8118,-48.2234,0.03397,1.00000,0.00000,0.00000,True,True,True
12.6377,0.0000,0.8120,-48.2529,0.02955,1.00000,0.00000,0.00000,True,True,True
12.6520,0.0000,0.8122,-48.2844,0.03153,1.00000,0.00000,0.00000,True,True,True
12.6659,0.0000,0.8124,-48.3163,0.03187,1.00000,0.00000,0.00000,True,True,True
12.6793,0.0000,0.8126,-48.3466,0.03030,1.00000,0.00000,0.00000,True,True,True
12.6941,0.0000,0.8129,-48.3787,0.03206,1.00000,0.00000,0.00000,True,True,True
12.7089,0.0000,0.8131,-48.4132,0.03450,1.00000,0.00000,0.00000,True,True,True
12.7236,0.0000,0.8133,-48.4446,0.03143,1.00000,0.00000,0.00000,True,True,True
12.7378,0.0000,0.8136,-48.4780,0.03337,1.00000,0.00000,0.00000,True,True,True
12.7503,0.0000,0.8138,-48.5063,0.02833,1.00000,0.00000,0.00000,True,True,True
12.7679,0.0000,0.8141,-48.5451,0.03876,1.00000,0.00000,0.00000,True,True,True
12.7819,0.0000,0.8144,-48.5765,0.03144,1.00000,0.00000,0.00000,True,True,True
12.7963,0.0000,0.8146,-48.6093,0.03283,1.00000,0.00000,0.00000,True,True,True
12.8105,0.0000,0.8149,-48.6411,0.03176,1.00000,0.00000,0.00000,True,True,True
12.8241,0.0000,0.8152,-48.6724,0.03132,1.00000,0.00000,0.00000,True,True,True
12.8381,0.0000,0.8154,-48.7040,0.03162,1.00000,0.00000,0.00000,True,True,True
12.8517,0.0000,0.8157,-48.7343,0.03032,1.00000,0.00000,0.00000,True,True,True
12.8673,0.0000,0.8159,-48.7690,0.03463,1.00000,0.00000,0.00000,True,True,True
12.8799,0.0000,0.8162,-48.7977,0.02873,1.00000,0.00000,0.00000,True,True,True
12.8931,0.0000,0.8164,-48.8277,0.03004,1.00000,0.00000,0.00000,True,True,True
12.9072,0.0000,0.8167,-48.8591,0.03132,1.00000,0.00000,0.00000,True,True,True
12.9209,0.0000,0.8169,-48.8903,0.03128,1.00000,0.00000,0.00000,True,True,True
12.9379,0.0000,0.8172,-48.9282,0.03782,1.00000,0.00000,0.00000,True,True,True
12.9506,0.0000,0.8175,-48.9562,0.02807,1.00000,0.00000,0.00000,True,True,True
12.9651,0.0000,0.8177,-48.9887,0.03249,1.00000,0.00000,0.00000,True,True,True
12.9796,0.0000,0.8180,-49.0217,0.03294,1.00000,0.00000,0.00000,True,True,True
12.9928,0.0000,0.8183,-49.0517,0.03008,1.00000,0.00000,0.00000,True,True,True
13.0084,0.0000,0.8186,-49.0867,0.03495,1.00000,0.00000,0.00000,True,True,True
13.0216,0.0000,0.8189,-49.1164,0.02970,1.00000,0.00000,0.00000,True,True,True
13.0351,0.0000,0.8192,-49.1462,0.02981,1.00000,0.00000,0.00000,True,True,True
13.0494,0.0000,0.8195,-49.1791,0.03291,1.00000,0.00000,0.00000,True,True,True
13.0636,0.0000,0.8198,-49.2107,0.03160,1.00000,0.00000,0.00000,True,True,True
13.0779,0.0000,0.8201,-49.2423,0.03158,1.00000,0.00000,0.00000,True,True,True
13.0926,0.0000,0.8204,-49.2760,0.03369,1.00000,0.00000,0.00000,True,True,True
13.1057,0.0000,0.8206,-49.3045,0.02854,1.00000,0.00000,0.00000,True,True,True
13.1218,0.0000,0.8210,-49.3410,0.03645,1.00000,0.00000,0.00000,True,True,True
13.1336,0.0000,0.8212,-49.3685,0.02757,1.00000,0.00000,0.00000,True,True,True
13.1495,0.0000,0.8216,-49.4042,0.03565,1.00000,0.00000,0.00000,True,True,True
13.1643,0.0000,0.8219,-49.4362,0.03204,1.00000,0.00000,0.00000,True,True,True
13.1796,0.0000,0.8222,-49.4716,0.03544,1.00000,0.00000,0.00000,True,True,True
13.1926,0.0000,0.8225,-49.5014,0.02975,1.00000,0.00000,0.00000,True,True,True
13.2083,0.0000,0.8228,-49.5362,0.03477,1.00000,0.00000,0.00000,True,True,True
13.2215,0.0000,0.8231,-49.5659,0.02978,1.00000,0.00000,0.00000,True,True,True
13.2350,0.0000,0.8234,-49.5957,0.02973,1.00000,0.00000,0.00000,True,True,True
13.2488,0.0000,0.8237,-49.6251,0.02941,1.00000,0.00000,0.00000,True,True,True
13.2634,0.0000,0.8240,-49.6540,0.02896,1.00000,0.00000,0.00000,True,True,True
13.2777,0.0000,0.8243,-49.6821,0.02805,1.00000,0.00000,0.00000,True,True,True
13.2918,0.0000,0.8246,-49.7096,0.02750,1.00000,0.00000,0.00000,True,True,True
13.3058,0.0000,0.8248,-49.7352,0.02559,1.00000,0.00000,0.00000,True,True,True
13.3215,0.0000,0.8251,-49.7621,0.02688,1.00000,0.00000,0.00000,True,True,True
13.3335,0.0000,0.8253,-49.7826,0.02053,1.00000,0.00000,0.00000,True,True,True
13.3493,0.0000,0.8256,-49.8073,0.02476,1.00000,0.00000,0.00000,True,True,True
13.3633,0.0000,0.8258,-49.8281,0.02073,1.00000,0.00000,0.00000,True,True,True
13.3774,0.0000,0.8260,-49.8482,0.02008,1.00000,0.00000,0.00000,True,True,True
13.3919,0.0000,0.8262,-49.8677,0.01954,1.00000,0.00000,0.00000,True,True,True
13.4063,0.0000,0.8264,-49.8863,0.01864,1.00000,0.00000,0.00000,True,True,True
13.4211,0.0000,0.8266,-49.9043,0.01795,1.00000,0.00000,0.00000,True,True,True
13.4343,0.0000,0.8267,-49.9194,0.01509,1.00000,0.00000,0.00000,True,True,True
13.4501,0.0000,0.8269,-49.9361,0.01670,1.00000,0.00000,0.00000,True,True,True
13.4637,0.0000,0.8270,-49.9495,0.01340,1.00000,0.00000,0.00000,True,True,True
13.4797,0.0000,0.8272,-49.9647,0.01523,1.00000,0.00000,0.00000,True,True,True
13.4914,0.0000,0.8273,-49.9756,0.01090,1.00000,0.00000,0.00000,True,True,True
13.5075,0.0000,0.8273,-49.9756,0.00000,1.00000,0.00000,0.00000,True,True,True
13.5211,0.0000,0.8273,-49.9766,0.00102,1.00000,0.00000,0.00000,True,True,True
13.5348,0.0000,0.8273,-49.9787,0.00207,1.00000,0.00000,0.00000,True,True,True
13.5487,0.0000,0.8274,-49.9818,0.00313,1.00000,0.00000,0.00000,True,True,True
13.5629,0.0000,0.8274,-49.9861,0.00428,1.00000,0.00000,0.00000,True,True,True
13.5767,0.0000,0.8275,-49.9913,0.00521,1.00000,0.00000,0.00000,True,True,True
13.5917,0.0000,0.8275,-49.9984,0.00714,1.00000,0.00000,0.00000,True,True,True
13.6052,0.0000,0.8276,-50.0055,0.00704,1.00000,0.00000,0.00000,True,True,True
13.6217,0.0000,0.8277,-50.0156,0.01011,1.00000,0.00000,0.00000,True,True,True
13.6339,0.0000,0.8278,-50.0245,0.00891,1.00000,0.00000,0.00000,True,True,True
13.6499,0.0000,0.8280,-50.0369,0.01240,1.00000,0.00000,0.00000,True,True,True
13.6636,0.0000,0.8281,-50.0484,0.01146,1.00000,0.00000,0.00000,True,True,True
13.6782,0.0000,0.8282,-50.0620,0.01362,1.00000,0.00000,0.00000,True,True,True
13.6919,0.0000,0.8284,-50.0762,0.01427,1.00000,0.00000,0.00000,True,True,True
13.7080,0.0000,0.8286,-50.0940,0.01774,1.00000,0.00000,0.00000,True,True,True
13.7234,0.0000,0.8288,-50.1126,0.01858,1.00000,0.00000,0.00000,True,True,True
13.7381,0.0000,0.8290,-50.1308,0.01823,1.00000,0.00000,0.00000,True,True,True
13.7524,0.0000,0.8292,-50.1501,0.01933,1.00000,0.00000,0.00000,True,True,True
13.7676,0.0000,0.8295,-50.1720,0.02190,1.00000,0.00000,0.00000,True,True,True
13.7816,0.0000,0.8297,-50.1929,0.02085,1.00000,0.00000,0.00000,True,True,True
13.7960,0.0000,0.8300,-50.2162,0.02330,1.00000,0.00000,0.00000,True,True,True
13.8095,0.0000,0.8302,-50.2381,0.02196,1.00000,0.00000,0.00000,True,True,True
13.8259,0.0000,0.8305,-50.2670,0.02885,1.00000,0.00000,0.00000,True,True,True
13.8395,0.0000,0.8308,-50.2914,0.02440,1.00000,0.00000,0.00000,True,True,True
13.8545,0.0000,0.8311,-50.3205,0.02911,1.00000,0.00000,0.00000,True,True,True
13.8673,0.0000,0.8314,-50.3456,0.02517,1.00000,0.00000,0.00000,True,True,True
13.8826,0.0000,0.8318,-50.3776,0.03200,1.00000,0.00000,0.00000,True,True,True
13.8959,0.0000,0.8321,-50.4062,0.02851,1.00000,0.00000,0.00000,True,True,True
13.9106,0.0000,0.8324,-50.4373,0.03117,1.00000,0.00000,0.00000,True,True,True
13.9242,0.0000,0.8328,-50.4686,0.03127,1.00000,0.00000,0.00000,True,True,True
13.9391,0.0000,0.8332,-50.5020,0.03345,1.00000,0.00000,0.00000,True,True,True
13.9548,0.0000,0.8336,-50.5373,0.03528,1.00000,0.00000,0.00000,True,True,True
13.9695,0.0000,0.8340,-50.5696,0.03225,1.00000,0.00000,0.00000,True,True,True
13.9835,0.0000,0.8344,-50.6026,0.03301,1.00000,0.00000,0.00000,True,True,True
13.9987,0.0000,0.8348,-50.6368,0.03419,1.00000,0.00000,0.00000,True,True,True
14.0133,0.0000,0.8352,-50.6683,0.03155,1.00000,0.00000,0.00000,True,True,True
14.0264,0.0000,0.8355,-50.6987,0.03041,1.00000,0.00000,0.00000,True,True,True
14.0412,0.0000,0.8359,-50.7313,0.03257,1.00000,0.00000,0.00000,True,True,True
14.0553,0.0000,0.8363,-50.7637,0.03243,1.00000,0.00000,0.00000,True,True,True
14.0714,0.0000,0.8368,-50.7997,0.03597,1.00000,0.00000,0.00000,True,True,True
14.0831,0.0000,0.8371,-50.8271,0.02737,1.00000,0.00000,0.00000,True,True,True
14.0983,0.0000,0.8375,-50.8609,0.03386,1.00000,0.00000,0.00000,True,True,True
14.1134,0.0000,0.8379,-50.8932,0.03228,1.00000,0.00000,0.00000,True,True,True
14.1298,0.0000,0.8384,-50.9310,0.03779,1.00000,0.00000,0.00000,True,True,True
14.1425,0.0000,0.8387,-50.9602,0.02926,1.00000,0.00000,0.00000,True,True,True
14.1590,0.0000,0.8392,-50.9966,0.03639,1.00000,0.00000,0.00000,True,True,True
14.1724,0.0000,0.8396,-51.0274,0.03078,1.00000,0.00000,0.00000,True,True,True
14.1881,0.0000,0.8400,-51.0621,0.03474,1.00000,0.00000,0.00000,True,True,True
14.2014,0.0000,0.8404,-51.0927,0.03060,1.00000,0.00000,0.00000,True,True,True
14.2157,0.0000,0.8408,-51.1245,0.03171,1.00000,0.00000,0.00000,True,True,True
14.2305,0.0000,0.8413,-51.1572,0.03271,1.00000,0.00000,0.00000,True,True,True
14.2465,0.0000,0.8417,-51.1933,0.03617,1.00000,0.00000,0.00000,True,True,True
14.2595,0.0000,0.8421,-51.2231,0.02975,1.00000,0.00000,0.00000,True,True,True
14.2758,0.0000,0.8426,-51.2597,0.03658,1.00000,0.00000,0.00000,True,True,True
14.2893,0.0000,0.8430,-51.2899,0.03021,1.00000,0.00000,0.00000,True,True,True
14.3047,0.0000,0.8434,-51.3247,0.03482,1.00000,0.00000,0.00000,True,True,True
14.3183,0.0000,0.8438,-51.3557,0.03104,1.00000,0.00000,0.00000,True,True,True
14.3334,0.0000,0.8443,-51.3885,0.03277,1.00000,0.00000,0.00000,True,True,True
14.3487,0.0000,0.8447,-51.4226,0.03417,1.00000,0.00000,0.00000,True,True,True
14.3642,0.0000,0.8452,-51.4579,0.03524,1.00000,0.00000,0.00000,True,True,True
14.3795,0.0000,0.8456,-51.4932,0.03532,1.00000,0.00000,0.00000,True,True,True
14.3929,0.0000,0.8461,-51.5235,0.03035,1.00000,0.00000,0.00000,True,True,True
14.4083,0.0000,0.8465,-51.5585,0.03492,1.00000,0.00000,0.00000,True,True,True
14.4230,0.0000,0.8470,-51.5901,0.03167,1.00000,0.00000,0.00000,True,True,True
14.4380,0.0000,0.8475,-51.6248,0.03464,1.00000,0.00000,0.00000,True,True,True
14.4512,0.0000,0.8479,-51.6547,0.02994,1.00000,0.00000,0.00000,True,True,True
14.4669,0.0000,0.8484,-51.6900,0.03529,1.00000,0.00000,0.00000,True,True,True
14.4799,0.0000,0.8488,-51.7195,0.02953,1.00000,0.00000,0.00000,True,True,True
14.4949,0.0000,0.8492,-51.7516,0.03211,1.00000,0.00000,0.00000,True,True,True
14.5081,0.0000,0.8497,-51.7831,0.03149,1.00000,0.00000,0.00000,True,True,True
14.5241,0.0000,0.8502,-51.8187,0.03558,1.00000,0.00000,0.00000,True,True,True
14.5390,0.0000,0.8506,-51.8508,0.03208,1.00000,0.00000,0.00000,True,True,True
14.5534,0.0000,0.8511,-51.8829,0.03213,1.00000,0.00000,0.00000,True,True,True
14.5672,0.0000,0.8515,-51.9155,0.03259,1.00000,0.00000,0.00000,True,True,True
14.5830,0.0000,0.8520,-51.9508,0.03534,1.00000,0.00000,0.00000,True,True,True
14.5959,0.0000,0.8524,-51.9805,0.02972,1.00000,0.00000,0.00000,True,True,True
14.6105,0.0000,0.8529,-52.0121,0.03157,1.00000,0.00000,0.00000,True,True,True
14.6243,0.0000,0.8534,-52.0439,0.03184,1.00000,0.00000,0.00000,True,True,True
14.6384,0.0000,0.8538,-52.0755,0.03153,1.00000,0.00000,0.00000,True,True,True
14.6521,0.0000,0.8543,-52.1063,0.03089,1.00000,0.00000,0.00000,True,True,True
14.6658,0.0000,0.8548,-52.1372,0.03085,1.00000,0.00000,0.00000,True,True,True
14.6794,0.0000,0.8552,-52.1681,0.03088,1.00000,0.00000,0.00000,True,True,True
14.6929,0.0000,0.8557,-52.1988,0.03074,1.00000,0.00000,0.00000,True,True,True
14.7076,0.0000,0.8562,-52.2319,0.03306,1.00000,0.00000,0.00000,True,True,True
14.7211,0.0000,0.8566,-52.2622,0.03030,1.00000,0.00000,0.00000,True,True,True
14.7348,0.0000,0.8571,-52.2929,0.03070,1.00000,0.00000,0.00000,True,True,True
14.7497,0.0000,0.8576,-52.3268,0.03389,1.00000,0.00000,0.00000,True,True,True
14.7627,0.0000,0.8580,-52.3556,0.02882,1.00000,0.00000,0.00000,True,True,True
14.7761,0.0000,0.8585,-52.3858,0.03025,1.00000,0.00000,0.00000,True,True,True
14.7896,0.0000,0.8589,-52.4163,0.03052,1.00000,0.00000,0.00000,True,True,True
14.8042,0.0000,0.8594,-52.4493,0.03295,1.00000,0.00000,0.00000,True,True,True
14.8214,0.0000,0.8600,-52.4868,0.03757,1.00000,0.00000,0.00000,True,True,True
14.8337,0.0000,0.8604,-52.5156,0.02879,1.00000,0.00000,0.00000,True,True,True
14.8476,0.0000,0.8609,-52.5468,0.03116,1.00000,0.00000,0.00000,True,True,True
14.8628,0.0000,0.8614,-52.5806,0.03379,1.00000,0.00000,0.00000,True,True,True
14.8775,0.0000,0.8619,-52.6137,0.03311,1.00000,0.00000,0.00000,True,True,True
14.8910,0.0000,0.8624,-52.6437,0.02997,1.00000,0.00000,0.00000,True,True,True
14.9058,0.0000,0.8629,-52.6769,0.03330,1.00000,0.00000,0.00000,True,True,True
14.9214,0.0000,0.8635,-52.7118,0.03484,1.00000,0.00000,0.00000,True,True,True
14.9345,0.0000,0.8640,-52.7421,0.03032,1.00000,0.00000,0.00000,True,True,True
14.9500,0.0000,0.8645,-52.7769,0.03476,1.00000,0.00000,0.00000,True,True,True
14.9639,0.0000,0.8650,-52.8077,0.03089,1.00000,0.00000,0.00000,True,True,True
14.9776,0.0000,0.8655,-52.8387,0.03093,1.00000,0.00000,0.00000,True,True,True
14.9909,0.0000,0.8660,-52.8693,0.03068,1.00000,0.00000,0.00000,True,True,True
15.0063,0.0000,0.8665,-52.9038,0.03450,1.00000,0.00000,0.00000,True,True,True
15.0213,0.0000,0.8670,-52.9370,0.03312,1.00000,0.00000,0.00000,True,True,True
15.0377,0.0000,0.8676,-52.9746,0.03765,1.00000,0.00000,0.00000,True,True,True
15.0490,0.0000,0.8680,-53.0001,0.02545,1.00000,0.00000,0.00000,True,True,True
15.0637,0.0000,0.8686,-53.0323,0.03223,1.00000,0.00000,0.00000,True,True,True
15.0796,0.0000,0.8692,-53.0685,0.03618,1.00000,0.00000,0.00000,True,True,True
15.0930,0.0000,0.8697,-53.0980,0.02956,1.00000,0.00000,0.00000,True,True,True
15.1057,0.0000,0.8701,-53.1272,0.02921,1.00000,0.00000,0.00000,True,True,True
15.1215,0.0000,0.8707,-53.1621,0.03487,1.00000,0.00000,0.00000,True,True,True
15.1337,0.0000,0.8712,-53.1904,0.02833,1.00000,0.00000,0.00000,True,True,True
15.1488,0.0000,0.8718,-53.2246,0.03415,1.00000,0.00000,0.00000,True,True,True
15.1632,0.0000,0.8723,-53.2555,0.03094,1.00000,0.00000,0.00000,True,True,True
15.1770,0.0000,0.8728,-53.2867,0.03120,1.00000,0.00000,0.00000,True,True,True
15.1905,0.0000,0.8733,-53.3183,0.03166,1.00000,0.00000,0.00000,True,True,True
15.2049,0.0000,0.8739,-53.3507,0.03234,1.00000,0.00000,0.00000,True,True,True
15.2196,0.0000,0.8744,-53.3820,0.03132,1.00000,0.00000,0.00000,True,True,True
15.2351,0.0000,0.8750,-53.4178,0.03581,1.00000,0.00000,0.00000,True,True,True
